listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,available_date,lease_term,property_manager,scrape_date,source_url
umn_233800,"1328 8th St SE 1328 - 1330 8th ST SE, Minneapolis, MN 55414, USA         6 - 7 Bed  closeclose 111111111111111111111111111111111111111111111","1328 8th St SE 1328 - 1330 8th ST SE, Minneapolis, MN 55414",1328 8th St SE 1328 - 1330 8th ST SE,Minneapolis,MN,55414,,,,,6.0,,,$4800,4800.0,4800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.055255,#
umn_113221,"1 bedroom apartment 315 11th Ave SE 315 11th Ave SE, Minneapolis, MN 55414, USA         1 - 2 Bed  closeclose 111","1 bedroom apartment 315 11th Ave SE 315 11th Ave SE, Minneapolis, MN 55414",1 bedroom apartment 315 11th Ave SE 315 11th Ave SE,Minneapolis,MN,55414,,,,,1.0,,,$852,852.0,852.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.071528,#
umn_78111,1109 6th St SE,"1109 6th St SE, Minneapolis, MN 55414",1109 6th St SE,Minneapolis,MN,55414,44.9840773,-93.2380585,1.23,,6.0,,,$5250,5250.0,5250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.087867,#
umn_116532,"The Hollander Row Homes 636 22nd Ave NE, Minneapolis, MN 55418         2 - 4 Bed  closeclose 1111111111111111111","636 22nd Ave NE, Minneapolis, MN 55418",636 22nd Ave NE,Minneapolis,MN,55418,45.009919,-93.256579,4.41,,2.0,,,$2470,2470.0,2470.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.105058,#
umn_83714,"1604 Hennepin AveMinneapolis, MN 55403 1604 Hennepin AveMinneapolis, MN 55403         5 Bed  closeclose 1111111111111111111111111","1604 Hennepin Ave, Minneapolis, MN 55403",1604 Hennepin Ave,Minneapolis,MN,55403,44.9726522,-93.2858167,3.93,,5.0,2.5,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.121133,#
umn_9549,"The Moose Lodge 1309 SE 8th StMinneapolis, MN 55414         5 Bed  closeclose 1111111111111111111111111111111111111","1309 SE 8th St, Minneapolis, MN 55414",1309 SE 8th St,Minneapolis,MN,55414,44.9849331,-93.2337305,1.33,,5.0,,,$3400,3400.0,3400.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.138072,#
umn_78192,"Dinkytown Row Homes (Building 2) 1202 7th St SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111111111111111111111","1202 7th St SE, Minneapolis, MN 55414",1202 7th St SE,Minneapolis,MN,55414,44.9843883,-93.2360416,1.26,,5.0,,,$4095,4095.0,4095.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.163452,#
umn_48486,"Makarios 1307 SE 7th St, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111111111111111111111111111111111","1307 SE 7th St, Minneapolis, MN 55414",1307 SE 7th St,Minneapolis,MN,55414,44.9839693,-93.2345272,1.21,,5.0,3.0,,$3900,3900.0,3900.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.180299,#
umn_70804,"Yale Townhomes 1217 Yale Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111","1217 Yale Ave SE, Minneapolis, MN 55414",1217 Yale Ave SE,Minneapolis,MN,55414,,,,,5.0,2.5,,$595,595.0,595.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.199521,#
umn_43708,3436 Lyndale Ave S,"3436 Lyndale Ave S, Minneapolis, MN 55408",3436 Lyndale Ave S,Minneapolis,MN,55408,44.9400785,-93.2885667,5.54,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.216450,#
umn_38194,"1018 16th Ave SE 1018 16th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111111111111111111111111111111111","1018 16th Ave SE 1018 16th Ave SE, Minneapolis, MN 55414",1018 16th Ave SE 1018 16th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3495,3495.0,3495.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.233518,#
umn_72178,"822 SE 7th StMinneapolis, MN 55414 822 SE 7th StMinneapolis, MN 55414         6 Bed  closeclose 111111111111111111111111111111111","822 SE 7th St, Minneapolis, MN 55414",822 SE 7th St,Minneapolis,MN,55414,44.9865605,-93.2414891,1.56,,6.0,,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.250188,#
umn_26356,"2 bedroom apartment  707 University Ave SE 707 University Ave SE, Minneapolis, MN 55414, USA         2 Bed  closeclose 11111","2 bedroom apartment  707 University Ave SE 707 University Ave SE, Minneapolis, MN 55414",2 bedroom apartment  707 University Ave SE 707 University Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1100,1100.0,1100.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.266299,#
umn_78143,"917/919 22nd Ave SE 917 22nd Ave SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 111111111111111111111111111","919 22nd Ave SE 917 22nd Ave SE, Minneapolis, MN 55414",919 22nd Ave SE 917 22nd Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2200,2200.0,2200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.282947,#
umn_62115,"College Park Apartments 986 15th Ave SE  Minneapolis, MN 55414         S - 2 Bed  closeclose 11111","986 15th Ave SE, Minneapolis, MN 55414",986 15th Ave SE,Minneapolis,MN,55414,44.9873968,-93.230261,1.65,,2.0,,,$899,899.0,899.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.300376,#
umn_78757,"1610 Dayton AveSt Paul, MN 55104 1610 Dayton AveSt Paul, MN 55104         4 Bed  closeclose 1111111111111111111111111","1610 Dayton Ave, St Paul, MN 55104",1610 Dayton Ave,St Paul,MN,55104,44.9473097,-93.168314,6.04,,4.0,,,$1600,1600.0,1600.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.867979,#
umn_9568,"1209 7th St SE 1209 7th St SE, Minneapolis, MN 55414         2 - 6 Bed  closeclose 1111111111111111111","1209 7th St SE 1209 7th St SE, Minneapolis, MN 55414",1209 7th St SE 1209 7th St SE,Minneapolis,MN,55414,,,,,2.0,,,$1500,1500.0,1500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.885009,#
umn_115081,"Listahus 601 14th Ave SE, Minneapolis, MN 55414         6 Bed  closeclose 111111111111111111111111111111111","601 14th Ave SE, Minneapolis, MN 55414",601 14th Ave SE,Minneapolis,MN,55414,44.982597,-93.234213,1.06,,6.0,,,$5130,5130.0,5130.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.901893,#
umn_229867,"Bookend on Campus 807 4th St SE, Minneapolis, MN 55414, USA         3 - 4 Bed  closeclose 111111111111111111111","807 4th St SE, Minneapolis, MN 55414",807 4th St SE,Minneapolis,MN,55414,44.9837931,-93.2435292,1.33,,3.0,,,$565,565.0,565.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.919229,#
umn_78118,"1319 Franklin Ave SE 1319 Franklin Ave SE, Minneapolis, MN 55414, USA         2 - 3 Bed  closeclose 11111111111111111111111111111","1319 Franklin Ave SE 1319 Franklin Ave SE, Minneapolis, MN 55414",1319 Franklin Ave SE 1319 Franklin Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1495,1495.0,1495.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.935831,#
umn_38223,"#1 301 5th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 111111111111111111111111111","1 301 5th Ave SE, Minneapolis, MN 55414",1 301 5th Ave SE,Minneapolis,MN,55414,44.9877546,-93.2464664,1.83,,6.0,,,$3595,3595.0,3595.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.952815,#
umn_58543,"1057 23rd Ave SE Minneapolis, MN 55414 1057 23rd Ave SE Minneapolis, MN 55414         5 - 6 Bed   1","1057 23rd Ave SE, Minneapolis, MN 55414",1057 23rd Ave SE,Minneapolis,MN,55414,44.989838,-93.220368,2.23,,5.0,2.0,,$3250,3250.0,3250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.968907,#
umn_9569,"1212 8th St SE 1212 SE 8th St, Minneapolis, MN 55414         6 Bed  closeclose 11111","1212 8th St SE 1212 SE 8th St, Minneapolis, MN 55414",1212 8th St SE 1212 SE 8th St,Minneapolis,MN,55414,,,,,6.0,,,$4800,4800.0,4800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:54.985032,#
umn_58529,"919 21st Ave S Minneapolis, MN 55404 919 21st Ave S Minneapolis, MN 55404         5 Bed   1","919 21st Ave S, Minneapolis, MN 55404",919 21st Ave S,Minneapolis,MN,55404,44.9637008,-93.2423884,1.16,,5.0,2.5,,$2000,2000.0,2000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.000659,#
umn_115163,"1049 23rd Ave SE 1049 23rd Ave SE, Minneapolis, MN 55414         5 Bed  closeclose 111111111111111111111","1049 23rd Ave SE 1049 23rd Ave SE, Minneapolis, MN 55414",1049 23rd Ave SE 1049 23rd Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$2375,2375.0,2375.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.018714,#
umn_85044,"1205 Talmage Ave SEMinneapolis, MN 55414 1205 Talmage Ave SEMinneapolis, MN 55414         6 Bed  closeclose 11111111111111111111111111111","1205 Talmage Ave SE, Minneapolis, MN 55414",1205 Talmage Ave SE,Minneapolis,MN,55414,44.9897478,-93.2343722,1.86,,6.0,3.0,,$3870,3870.0,3870.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.035166,#
umn_10359,"Stadium Village Apartments 1015 Essex St SE, Minneapolis, MN 55414         1 - 2 Bed  closeclose 11111111111111111111111","1015 Essex St SE, Minneapolis, MN 55414",1015 Essex St SE,Minneapolis,MN,55414,44.9716168,-93.2232389,1.01,,1.0,,,$960,960.0,960.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.051360,#
umn_9581,"1038/1040 16th Ave SE 1038 16th Ave SE, Minneapolis, MN  55414, United States         2 Bed   1","1040 16th Ave SE 1038 16th Ave SE, Minneapolis, MN 55414",1040 16th Ave SE 1038 16th Ave SE,Minneapolis,MN,55414,,,,,2.0,,,$1500,1500.0,1500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.066922,#
umn_78184,"Single Family House Close to U of M Campus 939 Weeks Ave SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 111111111111111111111","939 Weeks Ave SE, Minneapolis, MN 55414",939 Weeks Ave SE,Minneapolis,MN,55414,44.9867994,-93.2172254,2.12,,4.0,,,$2200,2200.0,2200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.082560,#
umn_43717,2649 Humboldt Ave S,"2649 Humboldt Ave S, Minneapolis, MN 55408",2649 Humboldt Ave S,Minneapolis,MN,55408,44.9546369,-93.298662,5.35,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.099311,#
umn_83458,"5 Bedroom House! 1078 16th Ave SE 1078 16th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 111","5 Bedroom House! 1078 16th Ave SE 1078 16th Ave SE, Minneapolis, MN 55414",5 Bedroom House! 1078 16th Ave SE 1078 16th Ave SE,Minneapolis,MN,55414,,,,,5.0,2.0,,$2375,2375.0,2375.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.115250,#
umn_43657,"617 14th Ave SE, Minneapolis, MN  55414, United States 617 14th Ave SE, Minneapolis, MN  55414, United States         3 - 6 Bed  closeclose 111","617 14th Ave SE, Minneapolis, MN 55414",617 14th Ave SE,Minneapolis,MN,55414,44.9827216,-93.2341147,1.08,,3.0,,,$2340,2340.0,2340.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.130103,#
umn_10048,"Venue at Dinkytown 428 13 Avenue SE, Minneapolis, MN 55414         S - 4 Bed  closeclose 111111111111111111111111111111111111111111111111111111111","428 13 Avenue SE, Minneapolis, MN 55414",428 13 Avenue SE,Minneapolis,MN,55414,44.9780383,-93.2441258,0.85,,4.0,,,$529,529.0,529.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.147502,#
umn_99789,404 SE 8th St,"404 SE 8th St, Minneapolis, MN 55414",404 SE 8th St,Minneapolis,MN,55414,44.9896866,-93.2465412,2.03,,3.0,,,$1500,1500.0,1500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.164322,#
umn_115293,"6th St Triplex 603 12th Ave SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111","603 12th Ave SE, Minneapolis, MN 55414",603 12th Ave SE,Minneapolis,MN,55414,44.9837086,-93.2369356,1.18,,6.0,,,$4800,4800.0,4800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.180762,#
umn_233760,"911 21st Ave SE 911 21st Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111111111","911 21st Ave SE 911 21st Ave SE, Minneapolis, MN 55414",911 21st Ave SE 911 21st Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3000,3000.0,3000.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.197038,#
umn_38203,"5-Bedroom House Near U of MN Campus 1020 14th Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 1111111111111111111111111","1020 14th Ave SE, Minneapolis, MN 55414",1020 14th Ave SE,Minneapolis,MN,55414,44.9884975,-93.2317632,1.74,,5.0,,,$3995,3995.0,3995.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.217460,#
umn_78109,"1107 7th St. SE 1107 7th St SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111111111111111111111111111","1107 7th St. SE 1107 7th St SE, Minneapolis, MN 55414",1107 7th St. SE 1107 7th St SE,Minneapolis,MN,55414,,,,,6.0,,,$4795,4795.0,4795.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.234563,#
umn_26484,701 University Ave SE,"701 University Ave SE, Minneapolis, MN 55414",701 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,$1175,1175.0,1175.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.251212,#
umn_10049,"WaHu Apartments 1016 Washington Ave SE, Minneapolis, MN 55414","1016 Washington Ave SE, Minneapolis, MN 55414",1016 Washington Ave SE,Minneapolis,MN,55414,44.97355,-93.2236651,0.96,,1.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.280947,#
umn_58535,"1110 13th Ave SE Minneapolis, MN 55414 1110 13th Ave SE Minneapolis, MN 55414         5 Bed  closeclose 11111111111111111111111","1110 13th Ave SE, Minneapolis, MN 55414",1110 13th Ave SE,Minneapolis,MN,55414,44.9911299,-93.2330299,2.02,,5.0,2.0,,$3250,3250.0,3250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.303310,#
umn_38185,"2310 Como Ave SE 2310 Como Ave SE, Minneapolis, MN 55414, USA         4 Bed  closeclose 1111111111111111111111111","2310 Como Ave SE 2310 Como Ave SE, Minneapolis, MN 55414",2310 Como Ave SE 2310 Como Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2550,2550.0,2550.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.321075,#
umn_83289,"619 SE 7th AveMinneapolis, MN 55414 619 SE 7th AveMinneapolis, MN 55414         6 Bed  closeclose 11111111111111111","619 SE 7th Ave, Minneapolis, MN 55414",619 SE 7th Ave,Minneapolis,MN,55414,44.9866208,-93.2438403,1.63,,6.0,4.0,,$4195,4195.0,4195.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.338029,#
umn_26483,708 University Ave SE,"708 University Ave SE, Minneapolis, MN 55414",708 University Ave SE,Minneapolis,MN,55414,44.9709383,-93.2152922,1.64,,1.0,,,$1150,1150.0,1150.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.363496,#
umn_10065,"The Station on Washington 616 WASHINGTON AVE SE, MINNEAPOLIS, MN 55414              ONLY ONE SPACE LEFT - single bed in a 2 bed/2 bath unit.   ONLY ONE SPACE LEFT - single bed in a 2 bed/2 bath unit.   S - 2 Bed  closeclose 1111111111111111111111111111111111111111111111111111111111111111111111111","616 WASHINGTON AVE SE, MINNEAPOLIS, MN 55414",616 WASHINGTON AVE SE,MINNEAPOLIS,MN,55414,44.9735863,-93.229925,0.47,,2.0,2.0,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.386702,#
umn_9713,"Elmwood Properties - 1420 Rollins 1410 Rollins Ave SE, Minneapolis, MN 55414, USA         1 - 3 Bed  closeclose 1111111111111111111111111","1420 Rollins 1410 Rollins Ave SE, Minneapolis, MN 55414",1420 Rollins 1410 Rollins Ave SE,Minneapolis,MN,55414,,,,,1.0,,,$1200,1200.0,1200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.414168,#
umn_9577,"The Raccoon 1012 8th St SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 11","1012 8th St SE, Minneapolis, MN 55414",1012 8th St SE,Minneapolis,MN,55414,44.9864395,-93.2379736,1.49,,5.0,,,$3250,3250.0,3250.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.432275,#
umn_111850,"1064-66 16th Ave S 1064 16th Ave S, Minneapolis, MN 55454, USA         3 - 4 Bed  closeclose 11111","66 16th Ave S 1064 16th Ave S, Minneapolis, MN 55454",66 16th Ave S 1064 16th Ave S,Minneapolis,MN,55454,,,,,3.0,,,$1425,1425.0,1425.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.449985,#
umn_77017,5 Bedroom House! 3315 University Ave SE 3315 University Ave SE,"5 Bedroom House! 3315 University Ave SE 3315 University Ave SE, Minneapolis, MN 55414",5 Bedroom House! 3315 University Ave SE 3315 University Ave SE,Minneapolis,MN,55414,,,,,5.0,2.0,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.465918,#
umn_70966,"1526 Como Ave SE, Minneapolis, MN 55414, USA 1526 Como Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111111111111111111111111111111111111111","1526 Como Ave SE, Minneapolis, MN 55414",1526 Como Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$2900,2900.0,2900.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.483804,#
umn_78142,"913 - 915 22nd Ave SE Minneapolis, MN, 55414 913 22nd Ave SE","913 - 915 22nd Ave SE, Minneapolis, MN",913 - 915 22nd Ave SE,Minneapolis,MN,,44.9861209,-93.2215925,1.83,,4.0,,,$2495,2495.0,2495.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.500228,#
umn_78134,"New Construction 11 Bedroom house in the heart of Dinkytown 605 12th Ave SE, Minneapolis, MN 55414, USA         11 Bed  closeclose 1111111111111111111","11 Bedroom house in the heart of Dinkytown 605 12th Ave SE, Minneapolis, MN 55414",11 Bedroom house in the heart of Dinkytown 605 12th Ave SE,Minneapolis,MN,55414,,,,,11.0,,,$8800,8800.0,8800.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.516824,#
umn_78760,"856 18th Ave SEMinneapolis, MN 55414 856 18th Ave SEMinneapolis, MN 55414         5 - 6 Bed  closeclose 1111111111111111111","856 18th Ave SE, Minneapolis, MN 55414",856 18th Ave SE,Minneapolis,MN,55414,44.9851224,-93.2268113,1.52,,5.0,2.0,,$3375,3375.0,3375.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.534538,#
umn_9576,"728 13th Avenue SE 728 13th Ave SE, Minneapolis, MN  55414, United States         6 Bed   1","728 13th Avenue SE 728 13th Ave SE, Minneapolis, MN 55414",728 13th Avenue SE 728 13th Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$4200,4200.0,4200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.550947,#
umn_9597,"1308 7th Street SE 1308 7th St SE, Minneapolis, MN  55414, United States         4 Bed  closeclose 11111111111111111111111111111111111111111111111","1308 7th Street SE 1308 7th St SE, Minneapolis, MN 55414",1308 7th Street SE 1308 7th St SE,Minneapolis,MN,55414,,,,,4.0,,,$2500,2500.0,2500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.568447,#
umn_230084,"1215 8th St SE (Triplex) 1215 8th St SE, Minneapolis, MN 55414, USA         6 Bed  closeclose 11111111111111111111111111111111111","1215 8th St SE (Triplex) 1215 8th St SE, Minneapolis, MN 55414",1215 8th St SE (Triplex) 1215 8th St SE,Minneapolis,MN,55414,,,,,6.0,,,$4695,4695.0,4695.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.585209,#
umn_115160,"1063 18th Ave SE 1063 18th Ave SE, Minneapolis, MN 55414         4 Bed  closeclose 11111111111111111","1063 18th Ave SE 1063 18th Ave SE, Minneapolis, MN 55414",1063 18th Ave SE 1063 18th Ave SE,Minneapolis,MN,55414,,,,,4.0,,,$2200,2200.0,2200.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.602164,#
umn_115159,"418 7th ST SE 418 7th St SE, Minneapolis, MN 55414         2 Bed  closeclose 1111111111111111111","418 7th ST SE 418 7th St SE, Minneapolis, MN 55414",418 7th ST SE 418 7th St SE,Minneapolis,MN,55414,,,,,2.0,1.0,,$1280,1280.0,1280.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.630635,#
umn_55720,"1621 Taylor St NE 1621 Taylor St NE, Minneapolis, MN 55413, USA         2 Bed  closeclose 1111111111111111111111111111111","1621 Taylor St NE 1621 Taylor St NE, Minneapolis, MN 55413",1621 Taylor St NE 1621 Taylor St NE,Minneapolis,MN,55413,,,,,2.0,,,$1425,1425.0,1425.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.650287,#
umn_112196,"West Bank Townhouses 520 22nd Ave S Minneapolis, MN 55454         2 Bed  closeclose 1111","520 22nd Ave S, Minneapolis, MN 55454",520 22nd Ave S,Minneapolis,MN,55454,44.9680378,-93.2411478,0.7,,2.0,,,$1830,1830.0,1830.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.667548,#
umn_114866,"Tyler Street Stacks 1180 Tyler St NE, Minneapolis, MN 55413         S - 2 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111","1180 Tyler St NE, Minneapolis, MN 55413",1180 Tyler St NE,Minneapolis,MN,55413,44.9999217,-93.2462117,3.09,,2.0,,,,,,unknown,,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.685220,#
umn_54316,"501 6th St SE 501 6th St SE, Minneapolis, MN 55414, USA              Lease available Sept 1st! Lease includes 1 parking spot!  4 - 5 Bed  closeclose 11111111111111111111111111111111111111111111111","501 6th St SE 501 6th St SE, Minneapolis, MN 55414",501 6th St SE 501 6th St SE,Minneapolis,MN,55414,,,,,4.0,,,$2495,2495.0,2495.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.703697,#
umn_115281,"1048 23rd Ave SE Duplex 1048 23rd Ave SE, Minneapolis, MN 55414, USA         6 - 7 Bed  closeclose 11111111111111111111111111111111111111111111111","1048 23rd Ave SE Duplex 1048 23rd Ave SE, Minneapolis, MN 55414",1048 23rd Ave SE Duplex 1048 23rd Ave SE,Minneapolis,MN,55414,,,,,6.0,,,$3750,3750.0,3750.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.721915,#
umn_43656,"The Otter 1113 8th St SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 11","1113 8th St SE, Minneapolis, MN 55414",1113 8th St SE,Minneapolis,MN,55414,44.986019,-93.2364474,1.44,,5.0,2.5,,$3500,3500.0,3500.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.738232,#
umn_26286,"Fourth Street Co-op Apartments 1227 4th St SE, Minneapolis, MN 55414, USA         S - 3 Bed  closeclose 111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111","1227 4th St SE, Minneapolis, MN 55414",1227 4th St SE,Minneapolis,MN,55414,44.9814721,-93.23802,0.95,,3.0,,,$1095,1095.0,1095.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.764085,#
umn_230525,"814 6th Ave SE, Minneapolis, MN 55414, USA 814 6th Ave SE, Minneapolis, MN 55414, USA         S - 5 Bed  closeclose 11111111111111111111111111111111111111111111111111111","814 6th Ave SE, Minneapolis, MN 55414",814 6th Ave SE,Minneapolis,MN,55414,44.9890213,-93.2435049,1.87,,5.0,2.0,,$3750,3750.0,3750.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.781166,#
umn_9571,"320 13th Avenue SE 320 13th Ave SE, Minneapolis, MN  55414, United States         5 Bed  closeclose 111111111111111111111111111111111111111111111111111111111","320 13th Avenue SE 320 13th Ave SE, Minneapolis, MN 55414",320 13th Avenue SE 320 13th Ave SE,Minneapolis,MN,55414,,,,,5.0,,,$3625,3625.0,3625.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.797761,#
umn_233113,"1039 23rd Ave SE, Minneapolis, MN 55414, USA 1039 23rd Ave SE, Minneapolis, MN 55414, USA         5 Bed  closeclose 11111111111111111111111111111","1039 23rd Ave SE, Minneapolis, MN 55414",1039 23rd Ave SE,Minneapolis,MN,55414,44.9891441,-93.2205448,2.15,,5.0,,,$2695,2695.0,2695.0,total,False,,,,,,,,,,,,,,,,,,,,True,,,,2025-11-29T01:11:55.816236,#
