listing_id,building_name,full_address,street,city,state,zip,lat,lon,dist_to_campus_km,unit_label,beds,baths,sqft,rent_raw,rent_min,rent_max,price_type,is_per_bed,is_shared_bedroom,year_built,num_units,building_type,stories,has_in_unit_laundry,has_on_site_laundry,has_dishwasher,has_ac,has_heat_included,has_water_included,has_internet_included,is_furnished,has_gym,has_pool,has_rooftop_or_clubroom,has_parking_available,has_garage,pets_allowed,is_student_branded,scrape_date,source_url
4dgbv8l-1.0bed,4Marq,"400 Marquette Ave, Minneapolis, MN 55401
Property Website",400 Marquette Ave,Minneapolis,MN,55401,44.979147,-93.268638,2.66,,1.0,1.0,901,"$2,035",2035.0,2035.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:10:35.891639,https://www.apartments.com/4marq-minneapolis-mn/4dgbv8l/
4dgbv8l-2.0bed,4Marq,"400 Marquette Ave, Minneapolis, MN 55401
Property Website",400 Marquette Ave,Minneapolis,MN,55401,44.979147,-93.268638,2.66,,2.0,2.0,1105,"$2,225",2225.0,2225.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:10:35.913746,https://www.apartments.com/4marq-minneapolis-mn/4dgbv8l/
tdjqcn9-1.0bed,The Paxon,"360 N 1st St, Minneapolis, MN 55401
Property Website",360 N 1st St,Minneapolis,MN,55401,44.9868295,-93.2709531,3.15,,1.0,1.0,901,"$2,155",2155.0,2155.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:11:44.027388,https://www.apartments.com/the-paxon-minneapolis-mn/tdjqcn9/
tdjqcn9-2.0bed,The Paxon,"360 N 1st St, Minneapolis, MN 55401
Property Website",360 N 1st St,Minneapolis,MN,55401,44.9868295,-93.2709531,3.15,,2.0,2.0,1161,"$2,666",2666.0,2666.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:11:44.031806,https://www.apartments.com/the-paxon-minneapolis-mn/tdjqcn9/
qyzt79w-1.0bed,Uptown Square,"2908 Bryant Ave S, Minneapolis, MN 55408
Property Website",2908 Bryant Ave S,Minneapolis,MN,55408,44.9497541,-93.2908249,5.04,,1.0,1.0,750,"$1,209",1209.0,1209.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:12:00.590131,https://www.apartments.com/uptown-square-minneapolis-mn/qyzt79w/
qyzt79w-0bed,Uptown Square,"2908 Bryant Ave S, Minneapolis, MN 55408
Property Website",2908 Bryant Ave S,Minneapolis,MN,55408,44.9497541,-93.2908249,5.04,,0.0,1.0,450,"$1,019",1019.0,1019.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:12:00.583631,https://www.apartments.com/uptown-square-minneapolis-mn/qyzt79w/
lbk7jcf-2.0bed,Gopher Commons 1701,"1701-1725 Elm St SE, Minneapolis, MN 55414
Leasing Office: 90 S Dale St, Saint Paul, MN 55102
Property Website",1701-1725 Elm St SE,Minneapolis,MN,55414,44.984319,-93.2226601,1.63,,2.0,1.0,850,"$1,249",1249.0,1249.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:12:16.274724,https://www.apartments.com/gopher-commons-1701-minneapolis-mn/lbk7jcf/
ger55by-1.0bed,Five15 on the Park,"515 15th Ave S, Minneapolis, MN 55454
Property Website",515 15th Ave S,Minneapolis,MN,55454,44.9699292,-93.2502673,1.18,,1.0,1.0,678,"$1,348",1348.0,1348.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:12:31.748225,https://www.apartments.com/five15-on-the-park-minneapolis-mn/ger55by/
ger55by-2.0bed,Five15 on the Park,"515 15th Ave S, Minneapolis, MN 55454
Property Website",515 15th Ave S,Minneapolis,MN,55454,44.9699292,-93.2502673,1.18,,2.0,2.0,962,"$1,740",1740.0,1740.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:12:31.759370,https://www.apartments.com/five15-on-the-park-minneapolis-mn/ger55by/
ze3by2x-1.0bed,Accolade Minneapolis,"2650 University Ave, Minneapolis, MN 55414
Property Website",2650 University Ave,Minneapolis,MN,55414,44.9725262,-93.2193519,1.3,,1.0,1.0,683,"$1,599",1599.0,1599.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:12:48.011834,https://www.apartments.com/accolade-minneapolis-minneapolis-mn/ze3by2x/
ze3by2x-2.0bed,Accolade Minneapolis,"2650 University Ave, Minneapolis, MN 55414
Property Website",2650 University Ave,Minneapolis,MN,55414,44.9725262,-93.2193519,1.3,,2.0,2.0,949,$580,580.0,580.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:12:48.015368,https://www.apartments.com/accolade-minneapolis-minneapolis-mn/ze3by2x/
55lyk9n-1.0bed,Drexel Apartments,"1009 Park Ave, Minneapolis, MN 55404",1009 Park Ave,Minneapolis,MN,55404,44.9697655,-93.2652222,2.34,,1.0,1.0,700,$990,990.0,990.0,per_unit,False,,,,,,True,True,False,True,True,True,False,True,False,False,False,True,False,True,True,2025-11-26T23:13:04.803521,https://www.apartments.com/drexel-apartments-minneapolis-mn/55lyk9n/
55lyk9n-2.0bed,Drexel Apartments,"1009 Park Ave, Minneapolis, MN 55404",1009 Park Ave,Minneapolis,MN,55404,44.9697655,-93.2652222,2.34,,2.0,1.0,900,"$1,455",1455.0,1455.0,per_unit,False,,,,,,True,True,False,True,True,True,False,True,False,False,False,True,False,True,True,2025-11-26T23:13:04.816259,https://www.apartments.com/drexel-apartments-minneapolis-mn/55lyk9n/
zzklnww-1.0bed,Kenwood Gables,"700 Douglas Ave, Minneapolis, MN 55403
Property Website",700 Douglas Ave,Minneapolis,MN,55403,44.966482,-93.289044,4.25,,1.0,1.0,857,"$1,560",1560.0,1560.0,per_unit,False,,,,,,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,2025-11-26T23:13:22.100834,https://www.apartments.com/kenwood-gables-minneapolis-mn/zzklnww/
zzklnww-2.0bed,Kenwood Gables,"700 Douglas Ave, Minneapolis, MN 55403
Property Website",700 Douglas Ave,Minneapolis,MN,55403,44.966482,-93.289044,4.25,,2.0,2.5,1559,"$2,750",2750.0,2750.0,per_unit,False,,,,,,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,2025-11-26T23:13:22.090458,https://www.apartments.com/kenwood-gables-minneapolis-mn/zzklnww/
e8zr65q-1.0bed,Bowler Lofts,"1506 Laurel Ave, Minneapolis, MN 55403
Leasing Office: 1502 Laurel Ave W, Minneapolis, MN 55403",1506 Laurel Ave,Minneapolis,MN,55403,44.9449139,-93.1638203,6.48,,1.0,1.0,705,"$1,425",1425.0,1425.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:13:38.882513,https://www.apartments.com/bowler-lofts-minneapolis-mn/e8zr65q/
vkhetle-0bed,Rym Apartments,"309-NE Ulysses St, Minneapolis, MN 55413
Property Website",309-NE Ulysses St,Minneapolis,MN,55413,44.9918432,-93.2355975,2.08,,0.0,1.0,418,"$1,125",1125.0,1125.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:13:58.477571,https://www.apartments.com/rym-apartments-minneapolis-mn/vkhetle/
99e3nl5-1.0bed,Hencen,"455 Central Ave SE, Minneapolis, MN 55414
Property Website",455 Central Ave SE,Minneapolis,MN,55414,44.988605,-93.2539413,2.23,,1.0,2.0,759,"$2,331",2331.0,2331.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:14:16.843480,https://www.apartments.com/hencen-minneapolis-mn/99e3nl5/
99e3nl5-2.0bed,Hencen,"455 Central Ave SE, Minneapolis, MN 55414
Property Website",455 Central Ave SE,Minneapolis,MN,55414,44.988605,-93.2539413,2.23,,2.0,2.0,988,"$2,676",2676.0,2676.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:14:17.006124,https://www.apartments.com/hencen-minneapolis-mn/99e3nl5/
ffrh7ps-1.0bed,Duffey Lofts,"528 N Washington Ave, Minneapolis, MN 55401
Property Website",528 N Washington Ave,Minneapolis,MN,55401,44.986426,-93.275041,3.42,,1.0,1.0,764,"$1,740",1740.0,1740.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:14:33.245718,https://www.apartments.com/duffey-lofts-minneapolis-mn/ffrh7ps/
ffrh7ps-2.0bed,Duffey Lofts,"528 N Washington Ave, Minneapolis, MN 55401
Property Website",528 N Washington Ave,Minneapolis,MN,55401,44.986426,-93.275041,3.42,,2.0,2.0,1165,"$2,658",2658.0,2658.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:14:33.267183,https://www.apartments.com/duffey-lofts-minneapolis-mn/ffrh7ps/
2yv08tc-1.0bed,The Beach Club Residences,"2900 Thomas Ave S, Minneapolis, MN 55416
Property Website",2900 Thomas Ave S,Minneapolis,MN,55416,44.9500108,-93.3142509,6.68,,1.0,1.5,975,"$2,471",2471.0,2471.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,2025-11-26T23:15:43.213856,https://www.apartments.com/the-beach-club-residences-minneapolis-mn/2yv08tc/
2yv08tc-2.0bed,The Beach Club Residences,"2900 Thomas Ave S, Minneapolis, MN 55416
Property Website",2900 Thomas Ave S,Minneapolis,MN,55416,44.9500108,-93.3142509,6.68,,2.0,2.0,2105,"$5,348",5348.0,5348.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,2025-11-26T23:15:43.235647,https://www.apartments.com/the-beach-club-residences-minneapolis-mn/2yv08tc/
3vx7xqg-1.0bed,Caraway West End,"5235 Wayzata Blvd, Minneapolis, MN 55416
Property Website",5235 Wayzata Blvd,Minneapolis,MN,55416,44.9699936,-93.3465089,8.71,,1.0,1.0,934,"$2,641",2641.0,2641.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:16:00.304392,https://www.apartments.com/caraway-west-end-minneapolis-mn/3vx7xqg/
3vx7xqg-2.0bed,Caraway West End,"5235 Wayzata Blvd, Minneapolis, MN 55416
Property Website",5235 Wayzata Blvd,Minneapolis,MN,55416,44.9699936,-93.3465089,8.71,,2.0,2.0,1419,"$3,756",3756.0,3756.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,2025-11-26T23:16:00.317704,https://www.apartments.com/caraway-west-end-minneapolis-mn/3vx7xqg/
l4fv1ld-1.0bed,365 Nicollet,"365 Nicollet Mall, Minneapolis, MN 55401
Property Website",365 Nicollet Mall,Minneapolis,MN,55401,44.9797544,-93.2689313,2.7,,1.0,1.0,851,"$1,838",1838.0,1838.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:16:19.223539,https://www.apartments.com/365-nicollet-minneapolis-mn/l4fv1ld/
l4fv1ld-2.0bed,365 Nicollet,"365 Nicollet Mall, Minneapolis, MN 55401
Property Website",365 Nicollet Mall,Minneapolis,MN,55401,44.9797544,-93.2689313,2.7,,2.0,2.0,1387,"$2,843",2843.0,2843.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:16:19.256487,https://www.apartments.com/365-nicollet-minneapolis-mn/l4fv1ld/
69q1v5t-1.0bed,Mission Lofts,"1219 W 31st St, Minneapolis, MN 55408
Property Website",1219 W 31st St,Minneapolis,MN,55408,44.9465053,-93.2948163,5.5,,1.0,1.0,709,"$1,384",1384.0,1384.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:17:42.632156,https://www.apartments.com/mission-lofts-minneapolis-mn/69q1v5t/
69q1v5t-0bed,Mission Lofts,"1219 W 31st St, Minneapolis, MN 55408
Property Website",1219 W 31st St,Minneapolis,MN,55408,44.9465053,-93.2948163,5.5,,0.0,1.0,391,"$1,161",1161.0,1161.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:17:42.619126,https://www.apartments.com/mission-lofts-minneapolis-mn/69q1v5t/
20fh2tc-1.0bed,Junction Flats,"643 N 5th St, Minneapolis, MN 55401
Property Website",643 N 5th St,Minneapolis,MN,55401,44.9850061,-93.2808022,3.77,,1.0,1.0,855,"$1,827",1827.0,1827.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:18:07.407065,https://www.apartments.com/junction-flats-minneapolis-mn/20fh2tc/
20fh2tc-2.0bed,Junction Flats,"643 N 5th St, Minneapolis, MN 55401
Property Website",643 N 5th St,Minneapolis,MN,55401,44.9850061,-93.2808022,3.77,,2.0,2.0,1135,"$2,066",2066.0,2066.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:18:07.416298,https://www.apartments.com/junction-flats-minneapolis-mn/20fh2tc/
gkmpsdw-1.0bed,One Ten Grant,"110 W Grant St, Minneapolis, MN 55403
Property Website",110 W Grant St,Minneapolis,MN,55403,44.9707253,-93.2802683,3.5,,1.0,1.0,811,"$1,331",1331.0,1331.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:18:28.200219,https://www.apartments.com/one-ten-grant-minneapolis-mn/gkmpsdw/
gkmpsdw-2.0bed,One Ten Grant,"110 W Grant St, Minneapolis, MN 55403
Property Website",110 W Grant St,Minneapolis,MN,55403,44.9707253,-93.2802683,3.5,,2.0,2.0,1196,"$2,397",2397.0,2397.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:18:28.232009,https://www.apartments.com/one-ten-grant-minneapolis-mn/gkmpsdw/
2vhc6pb-1.0bed,Solhaus Apartments & Tower,"2428 Delaware St, Minneapolis, MN 55414
Property Website",2428 Delaware St,Minneapolis,MN,55414,44.9720932,-93.2224956,1.06,,1.0,1.0,780,"$1,869",1869.0,1869.0,per_bed,True,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-26T23:18:47.054601,https://www.apartments.com/solhaus-apartments-tower-minneapolis-mn/2vhc6pb/
2vhc6pb-2.0bed,Solhaus Apartments & Tower,"2428 Delaware St, Minneapolis, MN 55414
Property Website",2428 Delaware St,Minneapolis,MN,55414,44.9720932,-93.2224956,1.06,,2.0,2.0,1070,"$1,045",1045.0,1045.0,per_bed,True,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-26T23:18:47.072429,https://www.apartments.com/solhaus-apartments-tower-minneapolis-mn/2vhc6pb/
xvejt3q-1.0bed,Cedars 94,"2220 E Franklin Ave, Minneapolis, MN 55404
Property Website",2220 E Franklin Ave,Minneapolis,MN,55404,44.9633795,-93.2394776,1.12,,1.0,1.0,688,"$1,039",1039.0,1039.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:19:04.945387,https://www.apartments.com/cedars-94-minneapolis-mn/xvejt3q/
xvejt3q-2.0bed,Cedars 94,"2220 E Franklin Ave, Minneapolis, MN 55404
Property Website",2220 E Franklin Ave,Minneapolis,MN,55404,44.9633795,-93.2394776,1.12,,2.0,1.5,900,"$1,659",1659.0,1659.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:19:04.949316,https://www.apartments.com/cedars-94-minneapolis-mn/xvejt3q/
9tyd9v4-1.0bed,Marquette Place,"1314 Marquette Ave, Minneapolis, MN 55403
Property Website",1314 Marquette Ave,Minneapolis,MN,55403,44.970359,-93.2759721,3.17,,1.0,1.0,753,"$1,619",1619.0,1619.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:19:27.374527,https://www.apartments.com/marquette-place-minneapolis-mn/9tyd9v4/
9tyd9v4-2.0bed,Marquette Place,"1314 Marquette Ave, Minneapolis, MN 55403
Property Website",1314 Marquette Ave,Minneapolis,MN,55403,44.970359,-93.2759721,3.17,,2.0,2.0,1286,"$2,331",2331.0,2331.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,2025-11-26T23:19:27.389015,https://www.apartments.com/marquette-place-minneapolis-mn/9tyd9v4/
6zyktcv-1.0bed,617 10th Avenue SE,"617 10th Ave SE, Minneapolis, MN 55414",617 10th Ave SE,Minneapolis,MN,55414,44.9849355,-93.2396761,1.35,,1.0,1.0,750,"$1,200",1200.0,1200.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,2025-11-26T23:19:54.894771,https://www.apartments.com/617-10th-avenue-se-minneapolis-mn/6zyktcv/
4lv3h3k-1.0bed,Radius,"701 15th Ave SE, Minneapolis, MN 55414
Property Website",701 15th Ave SE,Minneapolis,MN,55414,44.9835039,-93.2324963,1.19,,1.0,1.0,486,"$1,499",1499.0,1499.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-26T23:21:11.349583,https://www.apartments.com/radius-minneapolis-mn/4lv3h3k/
4lv3h3k-4.0bed,Radius,"701 15th Ave SE, Minneapolis, MN 55414
Property Website",701 15th Ave SE,Minneapolis,MN,55414,44.9835039,-93.2324963,1.19,,4.0,2.0,,$719,719.0,719.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-26T23:21:11.391597,https://www.apartments.com/radius-minneapolis-mn/4lv3h3k/
ksjbed9-0bed,Varsity Apartments,"727 15th Ave SE, Minneapolis, MN 55414
Property Website",727 15th Ave SE,Minneapolis,MN,55414,44.9838682,-93.2317871,1.24,,0.0,1.0,300,$895,895.0,895.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:22:01.682605,https://www.apartments.com/varsity-apartments-minneapolis-mn/ksjbed9/
2t1kxkc-2.0bed,The Endurance,"725 8th St SE, Minneapolis, MN 55414",725 8th St SE,Minneapolis,MN,55414,44.9880505,-93.2412498,1.71,,2.0,1.0,740,"$1,380",1380.0,1380.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:22:19.543936,https://www.apartments.com/the-endurance-minneapolis-mn/2t1kxkc/
2t1kxkc-0bed,The Endurance,"725 8th St SE, Minneapolis, MN 55414",725 8th St SE,Minneapolis,MN,55414,44.9880505,-93.2412498,1.71,,0.0,1.0,425,$980,980.0,980.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,2025-11-26T23:22:19.533531,https://www.apartments.com/the-endurance-minneapolis-mn/2t1kxkc/
gh80dhw-1.0bed,Coze Flats,"628 University Ave SE, Minneapolis, MN 55414
Property Website",628 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,1.0,1.0,515,"$1,527",1527.0,1527.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:22:43.756011,https://www.apartments.com/coze-flats-minneapolis-mn/gh80dhw/
gh80dhw-0bed,Coze Flats,"628 University Ave SE, Minneapolis, MN 55414
Property Website",628 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,0.0,1.0,402,"$1,325",1325.0,1325.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:22:43.752464,https://www.apartments.com/coze-flats-minneapolis-mn/gh80dhw/
8vk6w51-1.0bed,Sela Campus University Apartments,"701 University Ave SE, Minneapolis, MN 55414
Property Website",701 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,1.0,1.0,800,$949,949.0,949.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:23:00.795218,https://www.apartments.com/sela-campus-university-apartments-minneapolis-mn/8vk6w51/
8vk6w51-2.0bed,Sela Campus University Apartments,"701 University Ave SE, Minneapolis, MN 55414
Property Website",701 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,2.0,1.0,975,"$1,250",1250.0,1250.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:23:00.798345,https://www.apartments.com/sela-campus-university-apartments-minneapolis-mn/8vk6w51/
w4c0g5h-1.0bed,Fourth Street Co-op Apartments,"1227 4th St SE, Minneapolis, MN 55414
Property Website",1227 4th St SE,Minneapolis,MN,55414,44.9814721,-93.23802,0.95,,1.0,1.0,482,"$1,389",1389.0,1389.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:23:17.173420,https://www.apartments.com/fourth-street-co-op-apartments-minneapolis-mn/w4c0g5h/
w4c0g5h-2.0bed,Fourth Street Co-op Apartments,"1227 4th St SE, Minneapolis, MN 55414
Property Website",1227 4th St SE,Minneapolis,MN,55414,44.9814721,-93.23802,0.95,,2.0,2.0,983,"$2,085",2085.0,2085.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:23:17.180325,https://www.apartments.com/fourth-street-co-op-apartments-minneapolis-mn/w4c0g5h/
e7c476q-1.0bed,The Knoll Dinkytown,"1101 University Ave SE, Minneapolis, MN 55414
Property Website",1101 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,1.0,1.0,779,"$1,550",1550.0,1550.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,2025-11-26T23:23:35.941387,https://www.apartments.com/the-knoll-dinkytown-minneapolis-mn/e7c476q/
e7c476q-2.0bed,The Knoll Dinkytown,"1101 University Ave SE, Minneapolis, MN 55414
Property Website",1101 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,2.0,2.0,1071,$982,982.0,982.0,per_unit,False,,,,,,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,2025-11-26T23:23:35.962507,https://www.apartments.com/the-knoll-dinkytown-minneapolis-mn/e7c476q/
m4fy7wh-1.0bed,700 Central Historic Lofts & New Flats,"700 NE Central Ave, Minneapolis, MN 55414
Property Website",700 NE Central Ave,Minneapolis,MN,55414,44.9907837,-93.2514124,2.31,,1.0,1.0,670,"$1,830",1830.0,1830.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:23:57.304736,https://www.apartments.com/700-central-historic-lofts-new-flats-minneapolis-mn/m4fy7wh/
m4fy7wh-2.0bed,700 Central Historic Lofts & New Flats,"700 NE Central Ave, Minneapolis, MN 55414
Property Website",700 NE Central Ave,Minneapolis,MN,55414,44.9907837,-93.2514124,2.31,,2.0,2.0,1223,"$2,595",2595.0,2595.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:23:57.311663,https://www.apartments.com/700-central-historic-lofts-new-flats-minneapolis-mn/m4fy7wh/
9jxx5s7-1.0bed,The Bridges Dinkytown,"930 University Ave SE, Minneapolis, MN 55414
Property Website",930 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,1.0,1.0,755,"$1,690",1690.0,1690.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,2025-11-26T23:26:54.866669,https://www.apartments.com/the-bridges-dinkytown-minneapolis-mn/9jxx5s7/
9jxx5s7-2.0bed,The Bridges Dinkytown,"930 University Ave SE, Minneapolis, MN 55414
Property Website",930 University Ave SE,Minneapolis,MN,55414,44.9684846,-93.2092393,2.16,,2.0,2.0,1135,"$1,125",1125.0,1125.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,2025-11-26T23:26:54.910289,https://www.apartments.com/the-bridges-dinkytown-minneapolis-mn/9jxx5s7/
9wkktw7-1.0bed,The Legends at Berry 62+ Apartments,"777 Berry St, Saint Paul, MN 55114
Property Website, St Paul, MN",777 Berry St,Saint Paul,MN,55114,44.9637192,-93.2068858,2.51,,1.0,1.0,781,"$1,411",1411.0,1411.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:27:14.898292,https://www.apartments.com/the-legends-at-berry-62-apartments-saint-paul-mn/9wkktw7/
9wkktw7-2.0bed,The Legends at Berry 62+ Apartments,"777 Berry St, Saint Paul, MN 55114
Property Website, St Paul, MN",777 Berry St,Saint Paul,MN,55114,44.9637192,-93.2068858,2.51,,2.0,2.0,1097,"$1,525",1525.0,1525.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,2025-11-26T23:27:14.914885,https://www.apartments.com/the-legends-at-berry-62-apartments-saint-paul-mn/9wkktw7/
hy2ppx0-1.0bed,HERE Minneapolis Apartments,"2813 4th St SE, Minneapolis, MN 55414
Property Website",2813 4th St SE,Minneapolis,MN,55414,44.9727227,-93.216119,1.56,,1.0,1.0,560,"$1,619",1619.0,1619.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-26T23:28:34.174926,https://www.apartments.com/here-minneapolis-apartments-minneapolis-mn/hy2ppx0/
hy2ppx0-2.0bed,HERE Minneapolis Apartments,"2813 4th St SE, Minneapolis, MN 55414
Property Website",2813 4th St SE,Minneapolis,MN,55414,44.9727227,-93.216119,1.56,,2.0,2.0,878,"$2,489",2489.0,2489.0,per_unit,False,,,,,,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,2025-11-26T23:28:34.178110,https://www.apartments.com/here-minneapolis-apartments-minneapolis-mn/hy2ppx0/
f9gbr3t-1.0bed,Yale Place,"48 27th Ave SE, Minneapolis, MN 55414
Leasing Office: 810 Thornton St SE, Minneapolis, MN 55414
Property Website",48 27th Ave SE,Minneapolis,MN,55414,44.9664681,-93.2204408,1.42,,1.0,1.0,490,$940,940.0,940.0,per_unit,False,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,2025-11-26T23:29:49.917189,https://www.apartments.com/yale-place-minneapolis-mn/f9gbr3t/
tzev1j9-1.0bed,The Arrow Apartments,"117 27th Ave SE, Minneapolis, MN 55414
Leasing Office: 117 27th Ave SE, Minneapolis, MN 55414
Property Website",117 27th Ave SE,Minneapolis,MN,55414,44.9692787,-93.2210018,1.25,,1.0,1.0,507,"$1,359",1359.0,1359.0,per_bed,True,,,,,,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,2025-11-26T23:30:10.647939,https://www.apartments.com/the-arrow-apartments-minneapolis-mn/tzev1j9/
4sht05j-2.0bed,Thornton Place Apartments,"810 SE Thornton St, Minneapolis, MN 55414
Property Website",810 SE Thornton St,Minneapolis,MN,55414,44.9657024,-93.2196173,1.52,,2.0,1.5,1095,"$1,515",1515.0,1515.0,per_unit,False,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,2025-11-26T23:32:03.730376,https://www.apartments.com/thornton-place-apartments-minneapolis-mn/4sht05j/
